Word,Pos,Neg,Attr
accroides_gum,0,0,n
accroides_resin,0,0,n
accrual,0,0,n
accrual_basis,0,0,n
accrue,0,0,v
accrue,0,0,v
accrued,0,0,a
accruement,0,0,n
acculturate,0,0,v
acculturation,0.375,0,n
acculturation,0,0,n
acculturation,0,0,n
acculturational,0,0,a
acculturative,0,0,a
accumbent,0,0.125,a
accumulate,0,0,v
accumulate,0,0,v
accumulated,0,0,a
accumulation,0,0.75,n
accumulation,0,0,n
accumulation,0,0,n
accumulation,0,0,n
accumulative,0.375,0,a
accumulative,0,0,a
accumulator,0,0,n
accumulator,0,0,n
accumulator,0,0,n
accumulator_register,0,0,n
accuracy,0.5,0,n
accuracy,0,0,n
accurate,0.5,0,a
accurate,0.125,0,a
accurately,0.25,0,r
accurately,0,0,r
accurse,0.125,0.25,v
accursed,0,0.25,a
accurst,0,0.25,a
accusal,0,0,n
accusation,0.125,0.375,n
accusation,0,0,n
accusative,0,0.5,a
accusative,0,0,a
accusative,0,0,n
accusative_case,0,0,n
accusatorial,0,0,a
accusatory,0,0.5,a
accuse,0.125,0,v
accuse,0,0,v
accused,0,0,n
accuser,0.25,0.25,n
accusing,0,0.5,a
accusingly,0.375,0.125,r
accusive,0,0.5,a
accustom,0,0,v
accustomed,0.375,0,a
accustomed,0.125,0,a
ace,0.625,0,a
ace,0.5,0,v
ace,0.125,0,n
ace,0,0.5,n
ace,0,0,n
ace,0,0,n
ace,0,0,n
ace,0,0,n
ace,0,0,v
ace,0,0,v
ace,0,0,v
ace_inhibitor,0,0,n
ace_of_clubs,0,0,n
ace_of_diamonds,0,0,n
ace_of_hearts,0,0,n
ace_of_spades,0,0.125,n
acebutolol,0,0,n
acedia,0.125,0.125,n
acellular,0,0.5,a
acellular_slime_mold,0,0.125,n
acentric,0.125,0.25,a
acentric,0,0.625,a
acentric_chromosome,0,0.25,n
acephalia,0,0.5,n
acephalism,0,0.5,n
acephalous,0.25,0.125,a
acephaly,0,0.5,n
acer,0,0,n
acer_argutum,0,0,n
acer_campestre,0,0,n
acer_circinatum,0,0,n
acer_glabrum,0,0,n
acer_japonicum,0,0,n
acer_macrophyllum,0,0,n
acer_negundo,0,0,n
acer_negundo_californicum,0,0,n
acer_palmatum,0,0,n
acer_pennsylvanicum,0,0,n
acer_platanoides,0,0,n
acer_pseudoplatanus,0,0,n
acer_rubrum,0,0,n
acer_saccharinum,0,0,n
acer_saccharum,0,0,n
acer_spicatum,0,0,n
aceraceae,0,0,n
acerate,0,0,a
acerate_leaf,0,0,n
acerb,0.125,0.375,a
acerb,0,0.625,a
acerbate,0.125,0.375,v
acerbate,0,0.125,v
acerbic,0.125,0.375,a
acerbic,0,0.625,a
acerbity,0.5,0.5,n
acerbity,0.125,0.5,n
acerbity,0,0.5,n
acerola,0,0,n
acerola,0,0,n
acerose,0,0,a
acervate,0,0,a
acervulus,0,0,n
acetabular,0,0,a
acetabulum,0,0,n
acetal,0,0,n
acetaldehyde,0,0,n
acetaldol,0,0,n
acetamide,0,0,n
acetaminophen,0,0.5,n
acetanilid,0,0,n
acetanilide,0,0,n
acetate,0,0,n
acetate,0,0,n
acetate_disk,0,0,n
acetate_rayon,0,0,n
acetic,0,0,a
acetic_acid,0,0,n
acetic_anhydride,0,0,n
acetify,0,0.125,v
acetify,0,0,v
acetin,0,0.125,n
acetoacetic_acid,0,0.375,n
acetone,0,0,n
acetone_body,0,0,n
acetonemia,0,0.25,n
acetonic,0,0,a
acetonuria,0,0.5,n
acetophenetidin,0,0,n
acetose,0,0.25,a
acetous,0,0.25,a
acetphenetidin,0,0,n
acetum,0,0.125,n
acetum,0,0,n
acetyl,0,0,n
acetyl_chloride,0,0,n
acetyl_group,0,0,n
acetyl_radical,0,0,n
acetylate,0,0,v
acetylate,0,0,v
acetylation,0,0,n
acetylcholine,0,0,n
acetylene,0,0,n
acetylenic,0,0,a
acetylic,0,0,a
acetylise,0,0,v
acetylise,0,0,v
acetylize,0,0,v
acetylize,0,0,v
acetylsalicylic_acid,0,0,n
achaea,0,0,n
achaean,0,0,a
achaean,0,0,n
achaean,0,0,n
achaian,0,0,n
ache,0.375,0.375,v
ache,0.25,0.5,n
ache,0,0.5,v
ache,0,0.375,v
achene,0,0,n
achenial,0,0,a
acheron,0,0,n
acheronian,0,0.125,a
acherontia,0,0,n
acherontia_atropos,0,0,n
acherontic,0,0.125,a
acheson,0,0,n
acheson_process,0,0,n
acheta,0,0,n
acheta_assimilis,0,0,n
acheta_domestica,0,0,n
achievability,0.125,0,n
achievable,0.25,0,a
achieve,0.125,0.125,v
achievement,0,0,n
achiever,0.25,0,n
achille_ratti,0,0,n
achillea,0,0,n
achillea_millefolium,0,0,n
achillea_ptarmica,0,0,n
achilles,0,0,n
achilles'_heel,0.125,0,n
achilles_tendon,0,0,n
achimenes,0,0,n
aching,0.25,0.5,n
aching,0,0.75,a
achira,0,0,n
achlamydeous,0,0.625,a
achlorhydria,0,0.625,n
achlorhydric,0.125,0.375,a
achmad_sukarno,0,0,n
achoerodus,0,0,n
achoerodus_gouldii,0.125,0,n
acholia,0,0.375,n
achomawi,0,0,n
achomawi,0,0,n
achomawi,0,0,n
achondrite,0,0.375,n
achondritic,0,0.625,a
achondritic,0,0,a
achondroplasia,0,0.5,n
achondroplastic,0,0.125,a
achondroplasty,0,0.5,n
achras,0,0,n
achras_zapota,0,0,n
achromasia,0,0.625,n
achromatic,0.25,0.375,a
achromatic_color,0,0.125,n
achromatic_colour,0,0.125,n
achromatic_lens,0,0,n
achromatic_vision,0,0,n
achromaticity,0,0,n
achromatin,0,0,n
achromatinic,0,0,a
achromatise,0,0,v
achromatism,0,0,n
achromatize,0,0,v
achromatous,0,0.375,a
achromia,0,0.625,n
achromic,0,0,a
achromous,0,0,a
achromycin,0,0,n
achy,0,0.75,a
achylia,0.375,0.25,n
achylia_gastrica,0.375,0.25,n
acicula,0,0,n
acicular,0,0,a
aciculate,0,0,a
acid,0.125,0.375,a
acid,0,0.625,a
acid,0,0.375,a
acid,0,0.25,n
acid,0,0,n
acid_anhydrides,0,0,n
acid_dye,0,0,n
acid_halide,0,0,n
acid_head,0,0,n
acid_hydrogen,0,0,n
acid_precipitation,0,0,n
acid_rain,0,0,n
acid_rock,0,0,n
acid_test,0.375,0.125,n
acid_value,0.125,0,n
acid-base_balance,0,0,n
acid-base_equilibrium,0,0,n
acid-base_indicator,0,0,n
acidemia,0,0.625,n
acid-fast,0.125,0.375,a
acid-forming,0,0.5,a
acidic,0.125,0.375,a
acidic,0,0.125,a
acidic_hydrogen,0,0,n
acidification,0,0,n
acidify,0,0.125,v
acidify,0,0,v
acidimetric,0,0,a
acidimetry,0,0,n
acidity,0,0.125,n
acidity,0,0.125,n
acidity,0,0,n
acid-loving,0,0.25,a
acidophil,0,0,n
acidophile,0,0,n
acidophilic,0,0,a
acidophilous,0,0,a
acidophilus,0,0.125,n
acidophilus_milk,0,0.125,n
acidosis,0,0,n
acidotic,0.375,0.125,a
acid-tasting,0,0.5,a
acidulate,0,0.125,v
acidulent,0.125,0.375,a
acidulous,0.125,0.375,a
acidulousness,0,0.125,n
aciduric,0,0,a
acid-wash,0,0,v
acinar,0,0,a
acinar,0,0,a
acinic,0,0,a
acinonyx,0,0,n
acinonyx_jubatus,0,0,n
acinos,0,0,n
acinos_arvensis,0,0,n
acinose,0,0,a
acinous,0,0,a
acinus,0,0,n
acinus,0,0,n
acipenser,0,0,n
acipenser_huso,0,0,n
acipenser_transmontanus,0,0,n
acipenseridae,0,0,n
ack-ack,0,0,n
ack-ack_gun,0,0,n
ackee,0,0,n
acknowledge,0.375,0,v
acknowledge,0.125,0,v
acknowledge,0,0,v
acknowledge,0,0,v
acknowledge,0,0,v
acknowledge,0,0,v
acknowledgeable,0.625,0,a
acknowledged,0.25,0,a
acknowledged,0.125,0,a
acknowledgement,0.25,0.375,n
acknowledgement,0,0,n
acknowledgment,0.25,0.375,n
acknowledgment,0,0,n
acknowledgment,0,0,n
aclant,0,0,n
aclinic_line,0,0,n
acme,0.125,0,n
acme,0,0,n
acne,0,0.625,n
acne_rosacea,0,0.375,n
acne_vulgaris,0,0,n
acned,0,0.375,a
acneiform,0.125,0.375,a
acnidosporidia,0.125,0,n
acocanthera,0,0,n
acocanthera_oblongifolia,0,0,n
acocanthera_oppositifolia,0,0,n
acocanthera_spectabilis,0,0,n
acocanthera_venenata,0,0,n
acokanthera,0,0,n
acold,0,0.625,a
acolyte,0,0.375,n
aconcagua,0,0,n
aconite,0,0,n
aconitum,0,0,n
aconitum_lycoctonum,0,0,n
aconitum_napellus,0,0,n
acoraceae,0,0,n
acorea,0,0.5,n
acores,0,0,n
acorn,0,0,n
acorn_barnacle,0,0,n
acorn_cup,0,0,n
acorn_squash,0,0,n
acorn_squash,0,0,n
acorn_tube,0,0,n
acorn-shaped,0.125,0,a
acorus,0,0,n
acorus_calamus,0,0,n
acousma,0,0,n
acoustic,0,0,a
acoustic,0,0,n
acoustic_aphasia,0,0.5,n
acoustic_buoy,0,0,n
acoustic_delay_line,0,0,n
acoustic_device,0,0,n
acoustic_gramophone,0,0,n
acoustic_guitar,0.25,0,n
acoustic_impedance,0,0,n
acoustic_meatus,0,0,n
acoustic_modem,0,0,n
acoustic_nerve,0,0,n
acoustic_phenomenon,0,0,n
acoustic_power,0.125,0,n
acoustic_projection,0.5,0,n
acoustic_radiation_pressure,0,0,n
acoustic_reactance,0,0,n
acoustic_resistance,0,0,n
acoustic_spectrum,0,0,n
acoustic_storage,0,0,n
acoustic_wave,0,0,n
acoustical,0,0,a
acoustically,0.25,0,r
acoustician,0,0,n
acousticophobia,0,0,n
acoustics,0.125,0,n
acquaint,0.125,0,v
acquaint,0,0,v
acquaint,0,0,v
acquaintance,0.5,0,n
acquaintance,0,0,n
acquaintance,0,0,n
acquaintanceship,0.5,0,n
acquainted,0.625,0,a
acquiesce,0,0,v
acquiescence,0.5,0,n
acquiescence,0,0,n
acquiescent,0.25,0,a
acquirable,0.625,0,a
acquire,0.25,0,v
acquire,0.125,0,v
acquire,0.125,0,v
acquire,0,0,v
acquire,0,0,v
acquire,0,0,v
acquire,0,0,v
acquired,0,0,a
acquired_hemochromatosis,0,0.5,n
acquired_immune_deficiency_syndrome,0,0,n
acquired_immunity,0.625,0,n
acquired_reflex,0,0,n
acquired_taste,0,0,n
acquirement,0.25,0,n
acquirer,0,0,n
acquirer,0,0,n
acquirer,0,0,n
acquirer,0,0,n
acquiring,0,0,n
acquisition,0.25,0,n
acquisition,0.25,0,n
acquisition,0,0,n
acquisition,0,0,n
acquisition_agreement,0,0,n
acquisitive,0,0,a
acquisitiveness,0.25,0,n
acquit,0.25,0,v
acquit,0.125,0,v
acquittal,0.625,0,n
acquittance,0,0,n
acquitted,0.375,0.5,a
acragas,0,0,n
acrasiomycetes,0,0,n
acre,0,0,n
acre,0,0,n
acre,0,0,n
acre_inch,0,0,n
acreage,0,0,n
acre-foot,0,0,n
acres,0,0,n
acrid,0.25,0,a
acrid,0,0.625,a
acridid,0,0,n
acrididae,0,0,n
acridity,0.25,0.375,n
acridity,0.125,0.75,n
acridity,0,0.375,n
acridness,0.25,0.375,n
acridness,0.125,0.75,n
acridotheres,0,0,n
acridotheres_tristis,0,0,n
acrilan,0,0,n
acrimonious,0.5,0.25,a
acrimony,0.5,0.5,n
acris,0,0,n
acris_crepitans,0,0,n
acris_gryllus,0,0,n
acritical,0.375,0.625,a
acroanaesthesia,0,0.125,n
acroanesthesia,0,0.125,n
acrobat,0.375,0.125,n
acrobates,0,0,n
acrobatic,0.375,0,a
acrobatic_feat,0,0.125,n
acrobatic_stunt,0,0.125,n
acrobatics,0.125,0,n
acrobatics,0,0,n
acrocarp,0,0,n
acrocarpous,0,0,a
acrocarpous_moss,0,0,n
acrocarpus,0,0,n
acrocarpus_fraxinifolius,0,0,n
acrocentric,0,0,a
acrocentric_chromosome,0,0,n
acrocephalus,0,0,n
acrocephalus_schoenobaenus,0,0,n
acrocephaly,0,0,n
acroclinium,0,0,n
acroclinium_roseum,0,0,n
acrocomia,0,0,n
acrocomia_aculeata,0,0,n
acrocomia_vinifera,0,0,n
acrocyanosis,0,0.125,n
acrodont,0,0,n
acrogen,0,0,n
acrogenic,0,0,a
acrogenous,0,0,a
acrolein,0,0,n
acromegalia,0,0.25,n
acromegalic,0,0.375,a
acromegaly,0,0.25,n
acromial_process,0,0,n
acromicria,0,0,n
acromikria,0,0,n
acromion,0,0,n
acromphalus,0,0,n
acromyotonia,0,0,n
acronym,0,0,n
acronymic,0.375,0.125,a
acronymous,0.375,0.125,a
acropetal,0,0,a
acrophobia,0.375,0.125,n
acrophobic,0,0.75,a
acrophony,0,0,n
acropolis,0,0,n
acropora,0,0,n
acroscopic,0,0,a
acrosome,0,0,n
across,0,0,r
across,0,0,r
across_the_board,0,0,r
across_the_country,0,0,r
across_the_nation,0,0,r
across-the-board,0.375,0,a
acrostic,0,0,n
acrostic,0,0,n
acrostichum,0,0,n
acrostichum_aureum,0,0,n
acrylamide,0,0.125,n
acrylate,0,0,n
acrylate_resin,0,0,n
acrylic,0,0.125,n
acrylic,0,0,n
acrylic,0,0,n
acrylic,0,0,n
acrylic_acid,0,0,n
acrylic_fiber,0,0,n
acrylic_paint,0,0,n
acrylic_resin,0,0,n
acrylonitrile,0,0,n
acrylonitrile-butadiene-styrene,0,0,n
act,0.375,0,v
act,0.125,0,v
act,0.125,0,v
act,0.125,0,v
act,0,0.25,n
act,0,0,n
act,0,0,n
act,0,0,n
act,0,0,n
act,0,0,v
act,0,0,v
act,0,0,v
act,0,0,v
act,0,0,v
act,0,0,v
act_as,0,0,v
act_as,0,0,v
act_involuntarily,0,0,v
act_of_god,0,0,n
act_of_terrorism,0,0,n
act_on,0.125,0,v
act_on,0,0,v
act_out,0,0,v
act_out,0,0,v
act_reflexively,0,0,v
act_superior,0.125,0,v
act_up,0,0.375,v
act_up,0,0,v
act_upon,0,0,v
actable,0.625,0,a
actaea,0,0,n
actaea_alba,0,0,n
actaea_rubra,0,0,n
acth,0,0,n
actias,0,0,n
actias_luna,0,0,n
actifed,0,0,n
actin,0,0,n
actinal,0,0,a
actinaria,0,0,n
acting,0.125,0,a
acting,0,0,n
acting_out,0.25,0,n
acting_out,0,0.125,n
actinia,0,0,n
actinia,0,0,n
actinian,0,0,n
actiniaria,0,0,n
actiniarian,0,0,n
actinic,0,0,a
actinic_dermatitis,0,0.5,n
actinic_keratosis,0,0,n
actinic_radiation,0,0,n
actinic_ray,0,0,n
actinide,0,0,n
actinide_series,0,0,n
actinidia,0,0,n
actinidia_arguta,0,0,n
actinidia_chinensis,0,0,n
actinidia_deliciosa,0,0,n
actinidia_polygama,0,0,n
actinidiaceae,0,0,n
actiniopteris,0,0,n
actinism,0,0,n
actinium,0,0,n
actinoid,0,0,a
actinoid,0,0,n
actinolite,0,0,n
actinomeris,0,0,n
actinomeris_alternifolia,0,0,n
actinometer,0,0,n
actinometric,0,0,a
actinometrical,0,0,a
actinometry,0,0,n
actinomorphic,0,0,a
actinomorphous,0,0,a
actinomyces,0,0.125,n
actinomycetaceae,0,0,n
actinomycetal,0,0,a
actinomycetales,0,0,n
actinomycete,0,0,n
actinomycetous,0,0,a
actinomycin,0,0,n
actinomycosis,0,0.5,n
actinomycotic,0,0.125,a
actinomyxidia,0.25,0.25,n
actinomyxidian,0.25,0.25,n
actinon,0,0,n
actinopod,0.125,0,n
actinopoda,0,0,n
actinotherapy,0,0,n
actinozoa,0,0,n
actinozoan,0,0,n
action,0.375,0,n
action,0.125,0,n
action,0.125,0,n
action,0,0.125,n
action,0,0,n
action,0,0,n
action,0,0,n
action,0,0,n
action,0,0,n
action,0,0,n
action,0,0,v
action,0,0,v
action_at_law,0.125,0,n
action_mechanism,0,0,n
action_officer,0,0,n
action_painting,0.125,0,n
action_plant,0,0,n
action_potential,0,0,n
action_replay,0.25,0,n
action_spectrum,0,0,n
actionable,0.25,0,a
actitis,0,0,n
actitis_hypoleucos,0,0,n
actitis_macularia,0,0,n
actium,0,0,n
actium,0,0,n
activase,0,0,n
activate,0,0,v
activate,0,0,v
activate,0,0,v
activate,0,0,v
activate,0,0,v
activated,0.125,0,a
activated,0,0.125,a
activated,0,0.125,a
activated,0,0,a
activated_carbon,0,0,n
activated_charcoal,0,0,n
activating,0.375,0.25,n
activating,0,0,a
activating_agent,0,0,n
activation,0.375,0.25,n
activation,0,0,n
activation,0,0,n
activation_energy,0,0,n
activator,0,0,n
active,0.5,0.125,a
active,0.375,0.5,a
active,0.375,0,a
active,0.375,0,n
active,0.25,0,a
active,0.125,0,a
active,0,0.5,a
active,0,0.5,a
active,0,0,a
active,0,0,a
active,0,0,a
active,0,0,a
active,0,0,a
active,0,0,a
active,0,0,a
active,0,0,n
active,0,0,n
active_agent,0.375,0,n
active_air_defense,0,0,n
active_application,0,0,n
active_birth,0,0,n
active_citizen,0,0,n
active_immunity,0.125,0,n
active_matrix_screen,0,0,n
active_placebo,0,0,n
active_site,0,0,n
active_transport,0,0,n
active_trust,0,0,n
active_voice,0,0,n
actively,0.5,0,r
activeness,0.125,0,n
activeness,0,0,n
activewear,0,0.25,n
activism,0,0,n
activist,0,0,a
activist,0,0,n
activistic,0,0,a
activity,0.125,0,n
activity,0.125,0,n
activity,0,0.125,n
activity,0,0,n
activity,0,0,n
activity,0,0,n
actomyosin,0,0,n
actor,0,0,n
actor,0,0,n
actor's_agent,0,0,n
actor's_assistant,0,0,n
actor's_line,0,0,n
actress,0,0,n
acts,0,0,n
acts_of_the_apostles,0,0,n
actual,0.5,0,a
actual,0.375,0.25,a
actual,0.25,0,a
actual,0.125,0.5,a
actual,0,0.125,a
actual_damages,0,0,n
actual_eviction,0,0,n
actual_possession,0,0,n
actual_sin,0.625,0.125,n
actualisation,0.5,0,n
actualise,0.125,0,v
actualise,0.125,0,v
actuality,0,0,n
actualization,0.5,0,n
actualize,0.125,0,v
actualize,0.125,0,v
actually,0.375,0,r
actually,0.125,0,r
actually,0,0,r
actually,0,0,r
actuarial,0,0,a
actuarial_table,0,0,n
actuary,0,0,n
actuate,0,0,v
actuate,0,0,v
actuated,0,0,a
actuating,0,0,a
actuation,0,0,n
actuator,0,0,n
actus_reus,0,0,n
acuate,0,0,a
acuity,0.25,0,n
acuity,0,0,n
acular,0,0,n
aculea,0,0,n
aculeate,0.375,0.125,a
aculeated,0.375,0.125,a
aculeus,0,0,n
aculeus,0,0,n
acumen,0.5,0,n
acumen,0,0,n
acuminate,0.25,0,a
acuminate,0,0,v
acuminate_leaf,0,0,n
acupressure,0,0,n
acupuncture,0.125,0.25,n
acute,0.625,0.125,a
acute,0.5,0.25,a
acute,0.125,0,a
acute,0,0.5,a
acute,0,0,a
acute,0,0,a
acute,0,0,n
acute_accent,0,0,n
acute_angle,0,0,n
acute_anterior_poliomyelitis,0,0.625,n
acute_brain_disorder,0.125,0,n
acute_gastritis,0,0.5,n
acute_glaucoma,0.375,0,n
acute_glossitis,0,0.875,n
acute_hemorrhagic_encephalitis,0.125,0,n
acute_inclusion_body_encephalitis,0,0,n
acute_kidney_failure,0.125,0.375,n
acute_leukemia,0,0,n
acute_lymphoblastic_leukemia,0,0.25,n
acute_lymphocytic_leukemia,0,0.25,n
acute_myelocytic_leukemia,0.125,0.25,n
acute_myeloid_leukemia,0.125,0.25,n
acute_organic_brain_syndrome,0.125,0,n
acute_pyelonephritis,0,0.125,n
acute_renal_failure,0.125,0.375,n
acute_schizophrenic_episode,0,0,n
acute_triangle,0.25,0,n
acute-angled_triangle,0.25,0,n
acutely,0.375,0,r
acutely,0.125,0,r
acutely,0,0,r
acutely,0,0,r
acuteness,0.25,0.125,n
acuteness,0.25,0.125,n
acuteness,0.25,0,n
acyclic,0.125,0,a
acyclic,0,0,a
acyclovir,0,0.5,n
acyl,0,0,n
acyl_anhydrides,0,0,n
acyl_group,0,0,n
acyl_halide,0,0,n
acylation,0,0,n
acylglycerol,0.125,0.125,n
ad,0,0,n
ad,0,0,r
ad_agency,0,0,n
ad_blitz,0,0,n
ad_campaign,0,0,n
ad_hoc,0.125,0,a
ad_hoc,0,0,a
ad_hoc,0,0,r
ad_hominem,0.625,0,a
ad_infinitum,0,0.5,r
ad_interim,0,0,r
ad_lib,0.25,0,r
ad_libitum,0.25,0,r
ad_nauseam,0,0,r
ad_val,0,0,r
ad_valorem,0,0,r
ad_valorem_tax,0,0,n
ada,0,0,n
adactylia,0,0.5,n
adactylism,0,0.5,n
adactylous,0,0.125,a
adactyly,0,0.5,n
adad,0,0,n
adage,0,0,n
adagio,0.375,0.125,n
adagio,0,0.125,a
adagio,0,0,n
adagio,0,0,r
adalia,0,0,n
adalia,0,0,n
adalia_bipunctata,0,0,n
adam,0,0,n
adam,0,0,n
adam,0,0,n
adam_smith,0.125,0,n
adamance,0.25,0.375,n
adam-and-eve,0,0,n
adamant,0,0.75,a
adamant,0,0,n
adamantine,0.25,0.25,a
adamantine,0,0.75,a
adamantine,0,0,a
adamantly,0,0,r
adams,0,0,n
adams,0,0,n
adams,0,0,n
adams,0,0,n
adam's_apple,0,0,n
adam's_apple,0,0,n
adam's_needle,0,0,n
adam's_needle-and-thread,0,0,n
adam's_peak,0,0,n
adams-stokes_syndrome,0,0.5,n
adana,0,0,n
adansonia,0,0,n
adansonia_digitata,0,0,n
adansonia_gregorii,0,0,n
adapa,0,0,n
adapid,0,0,n
adapid_group,0,0,n
adapin,0,0,n
adapt,0.25,0,v
adapt,0,0,v
adaptability,0.25,0,n
adaptable,0,0,a
adaptation,0,0,n
adaptation,0,0,n
adaptation,0,0,n
adaptational,0,0,a
adaptative,0.25,0,a
adapted,0,0,a
adapter,0,0,n
adapter,0,0,n
adaption,0,0,n
adaptive,0.25,0,a
adaptive_radiation,0,0,n
adaptor,0,0,n
adar,0,0,n
adar_sheni,0.25,0,n
ada-scid,0,0.375,n
adaxial,0,0,a
adaxially,0.25,0,r
add,0.625,0.125,n
add,0.5,0.25,v
add,0,0,v
add,0,0,v
add,0,0,v
add,0,0,v
add,0,0,v
add_on,0,0,v
add_on,0,0,v
add_to,0.125,0,v
add_together,0,0,v
add_together,0,0,v
add_up,0.375,0,v
add_up,0,0,v
add_up,0,0,v
add_up,0,0,v
addable,0.5,0,a
addax,0,0,n
addax_nasomaculatus,0,0,n
addend,0,0,n
addendum,0,0,n
adder,0,0,n
adder,0,0,n
adder,0,0,n
adder's_fern,0,0,n
adder's_tongue,0.125,0,n
adder's_tongue_fern,0.125,0,n
addible,0.5,0,a
addict,0,0,n
addict,0,0,n
addict,0,0,v
addicted,0,0,a
addiction,0.375,0.25,n
addiction,0.125,0,n
addiction,0,0,n
addictive,0,0.625,a
add-in,0,0,n
adding_machine,0,0,n
addis_ababa,0,0,n
addison's_disease,0,0.375,n
addison's_syndrome,0,0.375,n
addition,0,0,n
addition,0,0,n
addition,0,0,n
addition,0,0,n
addition,0,0,n
addition,0,0,n
addition_reaction,0,0,n
additional,0,0,a
additionally,0,0,r
additions_to_esther,0,0,n
additive,0,0.375,a
additive,0,0,a
additive,0,0,n
additive_inverse,0,0,n
addle,0,0.375,v
addle,0,0.25,v
addlebrained,0.25,0.125,a
addled,0.125,0.125,a
addled,0,0.75,a
addlehead,0,0.25,n
addle-head,0,0.25,n
addlepated,0.25,0.125,a
add-on,0,0,n
add-on,0,0,n
address,0.375,0,n
address,0,0,n
address,0,0,n
address,0,0,n
address,0,0,n
address,0,0,n
address,0,0,n
address,0,0,n
address,0,0,v
address,0,0,v
address,0,0,v
address,0,0,v
address,0,0,v
address,0,0,v
address,0,0,v
address,0,0,v
address,0,0,v
address,0,0,v
addressable,0.625,0,a
addressed,0.125,0,a
addressee,0,0,n
addressing_machine,0,0,n
addressograph,0,0,n
adduce,0,0,v
adducent,0,0,a
adducer,0,0,n
adducing,0,0,n
adduct,0,0,n
adduct,0,0,v
adducting,0,0,a
adduction,0,0,n
adductive,0,0,a
adductor,0,0,n
adductor_muscle,0,0,n
ade,0,0,n
adelaide,0,0,n
adelges,0,0,n
adelges_abietis,0,0.125,n
adelges_piceae,0,0.125,n
adelgid,0,0,n
adelgidae,0,0,n
adelie,0,0,n
adelie_coast,0,0,n
adelie_land,0,0,n
adelie_penguin,0,0,n
adeline_virginia_stephen_woolf,0,0,n
aden,0,0,n
aden-abyan_islamic_army,0,0,n
adenanthera,0,0,n
adenanthera_pavonina,0,0,n
adenauer,0,0,n
adenine,0,0,n
adenitis,0,0.5,n
adenium,0,0,n
adenium_multiflorum,0,0,n
adenium_obesum,0,0,n
adenocarcinoma,0,0.125,n
adenocarcinomatous,0,0,a
adenohypophysis,0,0,n
adenoid,0,0,a
adenoid,0,0,n
adenoidal,0,0,a
adenoidal,0,0,a
adenoidectomy,0,0,n
adenoma,0,0,n
adenomatous_polyp,0,0,n
adenomegaly,0,0,n
adenomyosarcoma,0.125,0.25,n
adenomyosis,0,0.25,n
adenopathy,0.125,0,n
adenosine,0,0,n
adenosine_deaminase,0,0,n
adenosine_diphosphate,0,0,n
adenosine_monophosphate,0.125,0,n
adenosine_triphosphate,0,0,n
adenosis,0,0,n
adenota,0,0,n
adenota_vardoni,0,0,n
adenovirus,0,0,n
adenylic_acid,0.125,0,n
adept,0.625,0,a
adept,0.125,0,n
adeptness,0.5,0,n
adequacy,0.25,0.375,n
adequacy,0.125,0.375,n
adequate,0.25,0.375,a
adequate,0.125,0,a
adequate,0,0,a
adequate_to,0.375,0.25,a
adequately,0.25,0,r
adequateness,0.25,0.375,n
ader_wax,0,0,n
adermin,0.125,0,n
adesite,0,0,n
adh,0,0,n
adhd,0.625,0.125,n
adhere,0.5,0.125,v
adhere,0.25,0,v
adhere,0.125,0,v
adhere,0,0,v
adhere,0,0,v
adhere,0,0,v
adherence,0,0,n
adherence,0,0,n
adherent,0,0,a
adherent,0,0,n
adhesion,0,0,n
adhesion,0,0,n
adhesion,0,0,n
adhesion,0,0,n
adhesion_contract,0,0,n
adhesive,0.25,0.5,a
adhesive,0,0,n
adhesive_agent,0,0,n
adhesive_bandage,0,0,n
adhesive_friction,0,0,n
adhesive_material,0,0,n
adhesive_plaster,0,0,n
adhesive_tape,0,0,n
adhesiveness,0,0,n
adhocracy,0,0,n
adi_granth,0,0,n
adiabatic,0,0.625,a
adiabatic_process,0,0.375,n
adiantaceae,0,0,n
adiantum,0,0,n
adiantum_bellum,0,0.25,n
adiantum_capillus-veneris,0.375,0,n
adiantum_pedatum,0,0,n
adiantum_tenerum,0,0,n
adiantum_tenerum_farleyense,0,0,n
adience,0,0,n
adient,0,0,a
adieu,0,0,n
adige,0,0,n
adios,0,0,n
adipic_acid,0,0.125,n
adipose,0,0,a
adipose_cell,0,0,n
adipose_tissue,0,0,n
adipose_tumor,0,0,n
adiposeness,0,0,n
adiposis,0,0,n
adiposity,0,0,n
adirondack_mountains,0,0,n
adirondacks,0,0,n
adit,0,0,n
aditi,0.25,0.375,n
aditya,0,0,n
adjacency,0,0,n
adjacent,0,0,a
adjacent,0,0,a
adjacent,0,0,a
adjectival,0,0,a
adjectivally,0.125,0,r
adjective,0,0,a
adjective,0,0,a
adjective,0,0,n
adjective,0,0,n
adjectively,0,0,r
adjoin,0,0,v
adjoin,0,0,v
adjoin,0,0,v
adjoining_room,0,0.125,n
adjourn,0,0,v
adjourn,0,0,v
adjournment,0,0,n
adjournment,0,0,n
adjudge,0,0,v
adjudicate,0,0,v
adjudicate,0,0,v
adjudication,0,0,n
adjudicative,0,0,a
adjudicator,0,0,n
adjudicatory,0,0,a
adjunct,0.125,0.375,n
adjunct,0,0.375,n
adjunct,0,0,a
adjunct,0,0,a
adjunct,0,0,n
adjunction,0,0,n
adjunctive,0,0,a
adjuration,0.25,0,n
adjuratory,0,0,a
